Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,TrendOK,LiquidityOK
US57636Q1040,MASTERCARD INC,US57636Q1040,540.39,USD,0.95,21.05,0.0,Seitwärts,0.0,0.0,45.5,58.4,Zyklus-neutral,209.91,245.288,64.0,16265374720.0,491219648512.0,32790999040.0,3.31,17.6,45.65,63.25,1.035,91.48,"[35.2, 100.0, 0.0, 41.63, 24.28]",23.911453,66.2,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.7839506172839507, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US57636Q1040,US57636Q1040,US57636Q1040,Finanzen,521.34,0.014685,0.011304,0.167254,3435461.67,1856489180.37,562.8312,-0.039872,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.054078,,,,,,,0.0,54.91,29.05,,neutral,stock,,,,0.042213412270113215,US57636Q1040,MASTERCARD INC,US57636Q1040,US57636Q1040,US57636Q1040,Finanzen,Financial Services,Credit Services,United States,USD,540.39,521.34,0.95,21.05,0.0,66.2,Seitwärts,45.5,Zyklus-neutral,-0.054078,-0.039872,562.8312,0.014685,0.011304,0.167254,3435461.67,1856489180.37,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,US57636Q1040,US57636Q1040,Credit Services,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",False,True
META,META PLATFORMS INC,META,660.5700073242188,USD,5.52975301652765,17.03,0.0,Seitwärts,0.0,0.0,47.0,39.9,Zyklus-neutral,30.24,39.164,31.0,23432374272.0,1700112498688.0,200965996544.0,1.38,23.8,30.08,53.88,2.599,79.52,"[47.6, 60.48, 0.0, 60.14, 29.7]",18.803259,78.8,HIGH,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.8827160493827161, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US30303M1027,META,META,Tech 💻,673.89,0.393002722866085,0.2561232364974368,0.2537371106002133,12818250.0,8467351496.383667,690.8044116210938,-0.04376695311763379,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,0.03445729997550395,Communication Services,Internet Content & Information,United States,,-1.3439699484934289,-2.6902218607900874,0.0,56.39,44.38,,neutral,stock,,,,0.042213412270113215,META,META PLATFORMS INC,US30303M1027,META,META,Tech 💻,Communication Services,Internet Content & Information,United States,USD,660.5700073242188,673.89,5.52975301652765,17.03,0.0,78.8,Seitwärts,47.0,Zyklus-neutral,0.03445729997550395,-0.04376695311763379,690.8044116210938,0.393002722866085,0.2561232364974368,0.2537371106002133,12818250.0,8467351496.383667,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,META,META,Internet Content & Information,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",False,True
BLK,BLACKROCK INC,BLK,1035.0,USD,10.0638109493288,16.7,0.0,Seitwärts,0.0,0.0,58.7,28.1,Zyklus-neutral,10.69,24.32,192.0,0.0,177495670784.0,24216000512.0,0.0,23.4,22.93,46.33,1.0,84.09,"[46.8, 21.38, 0.0, 71.87, 27.29]",17.549316,71.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.6419753086419753, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US09247X1019,BLK,BLK,Finanzen 🏦,1107.99,0.2801752617658753,0.21355464503424462,0.17468130275134475,820615.0,849336525.0,1080.0715036010743,-0.04173011087766043,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.0360573480305213,Financial Services,Asset Management,United States,,-2.480123141799828,10.968213903890469,0.0,52.51,38.65,,neutral,stock,,,,0.042213412270113215,BLK,BLACKROCK INC,US09247X1019,BLK,BLK,Finanzen 🏦,Financial Services,Asset Management,United States,USD,1035.0,1107.99,10.0638109493288,16.7,0.0,71.4,Seitwärts,58.7,Zyklus-neutral,-0.0360573480305213,-0.04173011087766043,1080.0715036010743,0.2801752617658753,0.21355464503424462,0.17468130275134475,820615.0,849336525.0,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,BLK,BLK,Asset Management,,none,,,,False,True
US4571871023,INGREDION INC,US4571871023,118.72,USD,-0.48,16.44,0.76,BUY,117.01,127.79,47.5,29.1,Zyklus-neutral,18.1,41.609,275.0,379000000.0,8264359936.0,7218999808.0,4.59,-2.4,10.1,7.7,2.663,97.61,"[0.0, 36.2, 0.0, 90.9, 22.78]",10.015725,62.7,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.2716049382716049, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US4571871023,US4571871023,US4571871023,Konsum & Lifestyle,116.93,0.011911,0.008748,0.239389,676436.67,80306561.89,122.2955,-0.029237,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,0.067924,,,,,,,0.0,45.04,26.46,,neutral,stock,,,,0.042213412270113215,US4571871023,INGREDION INC,US4571871023,US4571871023,US4571871023,Konsum & Lifestyle,Consumer Defensive,Packaged Foods,United States,USD,118.72,116.93,-0.48,16.44,0.76,62.7,BUY,47.5,Zyklus-neutral,0.067924,-0.029237,122.2955,0.011911,0.008748,0.239389,676436.67,80306561.89,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,US4571871023,US4571871023,Packaged Foods,,concept2,,concept2 (Konsum) – derived from legacy category,,False,True
MSFT,MICROSOFT DL,MSFT,410.67999267578125,USD,4.266669042733162,16.06,0.0,Seitwärts,0.0,0.0,53.6,43.2,Zyklus-neutral,34.39,31.539,88.0,53640626176.0,3102605836288.0,305453006848.0,1.73,16.7,39.04,55.74,1.386,76.1,"[33.4, 68.78, 0.0, 56.83, 36.18]",21.908993,74.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.9382716049382716, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US5949181045,MSFT,MSFT,Gehirn,481.15,0.26515386472111474,0.2036744793515471,0.2877880449278235,39999755.0,16427099090.433044,482.8834324645996,-0.14952560998064812,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.13756037727313286,Technology,Software - Infrastructure,United States,,-2.2353905603506474,-0.3131977049571133,0.0,52.92,41.4,,neutral,stock,,,,0.042213412270113215,MSFT,MICROSOFT DL,US5949181045,MSFT,MSFT,Gehirn,Technology,Software - Infrastructure,United States,USD,410.67999267578125,481.15,4.266669042733162,16.06,0.0,74.4,Seitwärts,53.6,Zyklus-neutral,-0.13756037727313286,-0.14952560998064812,482.8834324645996,0.26515386472111474,0.2036744793515471,0.2877880449278235,39999755.0,16427099090.433044,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,MSFT,MSFT,Software - Infrastructure,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",False,True
ALV.DE,ALLIANZ SE,ALV.DE,353.20001220703125,EUR,7.635441546201749,15.07,0.0,Seitwärts,0.0,0.0,65.4,58.7,Zyklus-neutral,17.98,100.0,398.0,0.0,114918481920.0,105018998784.0,0.0,5.8,10.08,15.88,127.745,41.77,"[11.6, 35.96, 0.0, 41.3, 20.39]",12.127932,58.1,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.47530864197530864, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0008404005,ALV.DE,ALV.DE,Finanzen,365.3,0.21073803914815045,0.17134449847733957,0.1202902324807803,655407.0,231489760.40057373,361.4169996643066,-0.022735475821301976,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.051204921288214966,Financial Services,Insurance - Diversified,Germany,,-0.6498570108322776,19.618087226944205,0.0,51.4,41.9,,neutral,stock,,,,0.042213412270113215,ALV.DE,ALLIANZ SE,DE0008404005,ALV.DE,ALV.DE,Finanzen,Financial Services,Insurance - Diversified,Germany,EUR,353.20001220703125,365.3,7.635441546201749,15.07,0.0,58.1,Seitwärts,65.4,Zyklus-neutral,-0.051204921288214966,-0.022735475821301976,361.4169996643066,0.21073803914815045,0.17134449847733957,0.1202902324807803,655407.0,231489760.40057373,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,ALV.DE,ALV.DE,Insurance - Diversified,,none,,,,False,True
SYK,STRYKER CORP,SYK,370.5,USD,-2.192876028983126,14.66,0.0,Seitwärts,0.0,0.0,45.3,47.5,Zyklus-neutral,15.08,66.276,97.0,5600750080.0,148864450560.0,25116000256.0,3.76,11.4,12.92,24.32,1.893,82.26,"[22.8, 30.16, 0.0, 52.47, 22.98]",21.582815,61.2,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.6234567901234568, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US8636671013,SYK,SYK,Pharma 🧪,354.05,0.21989802354947455,0.15042766302835148,0.1330462221367109,1918930.0,710963565.0,373.3311933898926,-0.007583597192040159,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,0.01578432425078069,Healthcare,Medical Devices,United States,,0.3626363532450494,1.2567078250608432,0.0,48.93,38.9,,neutral,stock,,,,0.042213412270113215,SYK,STRYKER CORP,US8636671013,SYK,SYK,Pharma 🧪,Healthcare,Medical Devices,United States,USD,370.5,354.05,-2.192876028983126,14.66,0.0,61.2,Seitwärts,45.3,Zyklus-neutral,0.01578432425078069,-0.007583597192040159,373.3311933898926,0.21989802354947455,0.15042766302835148,0.1330462221367109,1918930.0,710963565.0,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,SYK,SYK,Medical Devices,,none,,,,False,True
AMZN,AMAZON.COM,AMZN,218.94000244140625,USD,9.08819420553748,14.45,0.0,Seitwärts,0.0,0.0,47.3,1.3,Zyklus-Tief,22.29,43.435,0.0,23793125376.0,2277217140736.0,716923994112.0,1.04,13.6,10.83,24.43,1.051,66.62,"[27.2, 44.58, 0.0, 98.71, 32.39]",22.206844,69.3,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.9259259259259259, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0231351067,AMZN,AMZN,E-Commerce,244.38,0.3503252872245545,0.23667676357259962,0.2173622311569574,66267290.0,14508560634.385376,224.44880027770995,-0.024543672452192578,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.0570075318281581,Consumer Cyclical,Internet Retail,United States,,1.000385652833935,-1.0740525684981517,0.0,49.62,40.77,,neutral,stock,,,,0.042213412270113215,AMZN,AMAZON.COM,US0231351067,AMZN,AMZN,E-Commerce,Consumer Cyclical,Internet Retail,United States,USD,218.94000244140625,244.38,9.08819420553748,14.45,0.0,69.3,Seitwärts,47.3,Zyklus-Tief,-0.0570075318281581,-0.024543672452192578,224.44880027770995,0.3503252872245545,0.23667676357259962,0.2173622311569574,66267290.0,14508560634.385376,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,AMZN,AMZN,Internet Retail,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",False,True
KYG9830T1067,XIAOMI CORP. CL.B,KYG9830T1067,37.34,HKD,4.95,14.4,0.0,Seitwärts,0.0,0.0,46.9,100.0,Zyklus-Hoch,19.86,10.389,0.0,32390629376.0,839264567296.0,449375305728.0,3.86,22.3,9.82,32.12,1.317,24.94,"[44.6, 39.72, 0.0, 0.0, 42.06]",18.211044,67.1,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.8765432098765432, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KYG9830T1067,KYG9830T1067,KYG9830T1067,Hardware 💻,35.56,0.029338,0.02192,0.435412,174106896.92,6501151557.43,48.4201,-0.228832,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.165793,,,,,,,0.0,46.92,36.2,,neutral,stock,,,,0.042213412270113215,KYG9830T1067,XIAOMI CORP. CL.B,KYG9830T1067,KYG9830T1067,KYG9830T1067,Hardware 💻,Technology,Consumer Electronics,China,HKD,37.34,35.56,4.95,14.4,0.0,67.1,Seitwärts,46.9,Zyklus-Hoch,-0.165793,-0.228832,48.4201,0.029338,0.02192,0.435412,174106896.92,6501151557.43,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,KYG9830T1067,KYG9830T1067,Consumer Electronics,Hardware,pillar,,derived from legacy category,,False,True
US7594701077,RELIANCE INDS,US7594701077,64.8,USD,0.15,14.39,0.0,Seitwärts,0.0,0.0,58.2,100.0,Zyklus-Hoch,0.0,37.389,33.0,0.0,2996862451712.0,9252890476544.0,0.0,11.7,7.43,19.13,1.0,0.89,"[23.4, 0.0, 0.0, 0.0, 26.68]",16.744186,55.6,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.06172839506172845, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7594701077,US7594701077,US7594701077,Experimente,60.3,0.014199,0.010426,0.154895,84382.15,5467963.58,65.5387,-0.011271,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.06451,,,,,,,0.0,43.31,29.93,,neutral,stock,,,,0.042213412270113215,US7594701077,RELIANCE INDS,US7594701077,US7594701077,US7594701077,Experimente,Energy,Oil & Gas Refining & Marketing,India,USD,64.8,60.3,0.15,14.39,0.0,55.6,Seitwärts,58.2,Zyklus-Hoch,-0.06451,-0.011271,65.5387,0.014199,0.010426,0.154895,84382.15,5467963.58,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,US7594701077,US7594701077,Oil & Gas Refining & Marketing,Playground,playground,,derived from legacy category,,False,True
PLTR,PALANTIR TECHN.,PLTR,152.6699981689453,USD,89.74645775059162,14.3,0.0,Seitwärts,0.0,0.0,54.0,30.5,Zyklus-neutral,25.98,3.063,0.0,1260918400.0,326150029312.0,4475445760.0,0.39,70.0,36.31,106.31,7.11,60.57,"[100.0, 51.96, 0.0, 69.5, 4.56]",77.01267,65.6,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.8888888888888888, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US69608A1088,PLTR,PLTR,Gehirn,167.47,0.5973190552490615,0.42729216186960217,0.378125297361536,57939115.0,8845564580.960312,161.91367519378662,-0.0570901563056857,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.13212217073978405,Technology,Software - Infrastructure,United States,,0.9195233025972582,61.55205534563439,0.0,56.23,52.78,,neutral,stock,,,,0.042213412270113215,PLTR,PALANTIR TECHN.,US69608A1088,PLTR,PLTR,Gehirn,Technology,Software - Infrastructure,United States,USD,152.6699981689453,167.47,89.74645775059162,14.3,0.0,65.6,Seitwärts,54.0,Zyklus-neutral,-0.13212217073978405,-0.0570901563056857,161.91367519378662,0.5973190552490615,0.42729216186960217,0.378125297361536,57939115.0,8845564580.960312,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,PLTR,PLTR,Software - Infrastructure,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",False,True
US64110L1061,NETFLIX INC.,US64110L1061,82.21,USD,0.91,14.18,0.0,Seitwärts,0.0,0.0,39.3,93.9,Zyklus-Hoch,42.76,63.782,0.0,24817524736.0,355017424896.0,45183037440.0,6.99,17.6,24.3,41.9,1.186,86.0,"[35.2, 85.52, 0.0, 6.14, 32.01]",21.525,66.9,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.8580246913580247, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US64110L1061,US64110L1061,US64110L1061,Medien & Digitales 📱,85.7,0.020501,0.016059,0.403045,46748213.33,3843170575.33,112.1318,-0.266845,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.289684,,,,,,,0.0,47.09,37.21,,neutral,stock,,,,0.042213412270113215,US64110L1061,NETFLIX INC.,US64110L1061,US64110L1061,US64110L1061,Medien & Digitales 📱,Communication Services,Entertainment,United States,USD,82.21,85.7,0.91,14.18,0.0,66.9,Seitwärts,39.3,Zyklus-Hoch,-0.289684,-0.266845,112.1318,0.020501,0.016059,0.403045,46748213.33,3843170575.33,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,US64110L1061,US64110L1061,Entertainment,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",False,True
US98956A1051,ZETA GLOBAL,US98956A1051,17.17,USD,1.18,14.15,8.58,BUY,24.9,31.9,46.3,24.7,Zyklus-neutral,-3.92,30.196,0.0,160941248.0,3953812480.0,1224702976.0,4.07,25.7,-1.86,23.84,3.011,83.76,"[51.4, 0.0, 0.0, 95.27, 53.49]",17.743103,56.9,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.3580246913580247, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US98956A1051,US98956A1051,US98956A1051,Medien & Digitales 📱,20.1,0.046695,0.024962,0.553665,7605605.0,130588238.43,17.5667,-0.022582,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.154508,,,,,,,0.0,49.55,41.61,,neutral,stock,,,,0.042213412270113215,US98956A1051,ZETA GLOBAL,US98956A1051,US98956A1051,US98956A1051,Medien & Digitales 📱,Technology,Software - Infrastructure,United States,USD,17.17,20.1,1.18,14.15,8.58,56.9,BUY,46.3,Zyklus-neutral,-0.154508,-0.022582,17.5667,0.046695,0.024962,0.553665,7605605.0,130588238.43,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,US98956A1051,US98956A1051,Software - Infrastructure,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",False,True
ISRG,INTUITIVE SURGICAL INC,ISRG,496.70001220703125,USD,-7.774290166140241,14.14,0.0,Seitwärts,0.0,0.0,44.7,47.5,Zyklus-neutral,16.69,0.953,0.0,2274837504.0,170196434944.0,10064700416.0,1.34,18.8,28.38,47.18,4.875,88.83,"[37.6, 33.38, 52.35, 52.5, 15.13]",43.30517,66.5,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.654320987654321, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US46120E6023,ISRG,ISRG,Pharma 🧪,526.07,0.3514357004481052,0.23313946537877464,0.24092660973833957,1871810.0,929728049.8492432,513.1768000793458,-0.03210742938840361,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.12732415203492864,Healthcare,Medical Instruments & Supplies,United States,,-0.6648506717021996,-12.150398967466025,0.0,49.18,40.96,,neutral,stock,,,,0.042213412270113215,ISRG,INTUITIVE SURGICAL INC,US46120E6023,ISRG,ISRG,Pharma 🧪,Healthcare,Medical Instruments & Supplies,United States,USD,496.70001220703125,526.07,-7.774290166140241,14.14,0.0,66.5,Seitwärts,44.7,Zyklus-neutral,-0.12732415203492864,-0.03210742938840361,513.1768000793458,0.3514357004481052,0.23313946537877464,0.24092660973833957,1871810.0,929728049.8492432,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,ISRG,ISRG,Medical Instruments & Supplies,,none,,,,False,True
FSLR,FIRST SOLAR INC,FSLR,191.8000030517578,USD,46.26706010051973,11.89,0.0,Seitwärts,0.0,0.0,59.4,31.0,Zyklus-neutral,16.86,9.893,0.0,168763744.0,23129389056.0,5050625024.0,0.73,79.7,27.73,107.43,1.91,103.86,"[100.0, 33.72, 0.0, 69.03, 32.13]",9.727635,64.3,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.5925925925925926, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US3364331070,FSLR,FSLR,Energie,236.58,0.6415205636759324,0.4311812840391525,0.3260479794797996,2957480.0,567244673.0255127,215.08515045166016,-0.1082601348861395,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.2501280078679987,Technology,Solar,United States,,-1.4492798934614748,44.80834744773266,0.0,53.74,56.09,,neutral,stock,,,,0.042213412270113215,FSLR,FIRST SOLAR INC,US3364331070,FSLR,FSLR,Energie,Technology,Solar,United States,USD,191.8000030517578,236.58,46.26706010051973,11.89,0.0,64.3,Seitwärts,59.4,Zyklus-neutral,-0.2501280078679987,-0.1082601348861395,215.08515045166016,0.6415205636759324,0.4311812840391525,0.3260479794797996,2957480.0,567244673.0255127,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,FSLR,FSLR,Solar,Energie,pillar,45,heuristic from official taxonomy,"grid, storage, electrification",False,True
US19260Q1076,COINBASE GLB.,US19260Q1076,162.51,USD,-2.83,11.77,0.0,Seitwärts,0.0,0.0,40.6,34.0,Zyklus-neutral,26.0,48.559,0.0,-1097911808.0,41830793216.0,7370428928.0,-2.62,58.9,43.66,102.56,2.404,67.14,"[100.0, 52.0, 0.0, 65.97, 63.27]",25.270573,71.0,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.7716049382716049, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US19260Q1076,US19260Q1076,US19260Q1076,Krypto-Infrastruktur 🪙,211.68,0.0467,0.029339,0.651913,9878475.0,1605350917.99,290.4445,-0.440478,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,-0.508885,,,,,,,0.0,49.32,48.74,,neutral,stock,,,,0.042213412270113215,US19260Q1076,COINBASE GLB.,US19260Q1076,US19260Q1076,US19260Q1076,Krypto-Infrastruktur 🪙,Financial Services,Financial Data & Stock Exchanges,United States,USD,162.51,211.68,-2.83,11.77,0.0,71.0,Seitwärts,40.6,Zyklus-neutral,-0.508885,-0.440478,290.4445,0.0467,0.029339,0.651913,9878475.0,1605350917.99,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,US19260Q1076,US19260Q1076,Financial Data & Stock Exchanges,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",False,True
US6541061031,NIKE INC. B,US6541061031,63.04,USD,1.01,11.34,0.0,Seitwärts,0.0,0.0,45.6,61.5,Zyklus-neutral,17.95,80.099,260.0,2576624896.0,96260366336.0,46513000448.0,2.68,0.6,5.43,6.03,2.063,83.37,"[1.2, 35.9, 0.0, 38.51, 21.93]",27.24181,55.3,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.6975308641975309, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US6541061031,US6541061031,US6541061031,Konsum & Lifestyle,63.42,0.026467,0.018555,0.344841,18065246.67,1138833166.41,66.5826,-0.053206,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,0.003939,,,,,,,0.0,43.45,39.86,,neutral,stock,,,,0.042213412270113215,US6541061031,NIKE INC. B,US6541061031,US6541061031,US6541061031,Konsum & Lifestyle,Consumer Cyclical,Footwear & Accessories,United States,USD,63.04,63.42,1.01,11.34,0.0,55.3,Seitwärts,45.6,Zyklus-neutral,0.003939,-0.053206,66.5826,0.026467,0.018555,0.344841,18065246.67,1138833166.41,neutral,0.042213412270113215,bear,-0.26573186109241564,2026-03-06,False,True,False,OK,,,US6541061031,US6541061031,Footwear & Accessories,,concept2,,concept2 (Konsum) – derived from legacy category,,False,True
